Local time,Open,High,Low,Close,Volume
25.01.2025 08:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 09:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 10:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 11:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 12:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 13:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 14:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 15:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 16:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 17:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 18:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 19:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 20:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 21:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 22:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
25.01.2025 23:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 00:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 01:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 02:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 03:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 04:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 05:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 06:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 07:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 08:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 09:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 10:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 11:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 12:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 13:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 14:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 15:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 16:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 17:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 18:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 19:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 20:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 21:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 22:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
26.01.2025 23:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
27.01.2025 00:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
27.01.2025 01:30:00.000 GMT+0330,44368.087,44368.087,44368.087,44368.087,0
27.01.2025 02:30:00.000 GMT+0330,44268.087,44368.587,44239.039,44328.063,0.148
27.01.2025 03:30:00.000 GMT+0330,44329.063,44337.599,44248.003,44252.599,0.0945
27.01.2025 04:30:00.000 GMT+0330,44251.563,44275.551,44185.563,44214.563,0.1761
27.01.2025 05:30:00.000 GMT+0330,44213.099,44243.099,44195.587,44234.503,0.0981
27.01.2025 06:30:00.000 GMT+0330,44234.051,44279.563,44223.515,44266.527,0.0776
27.01.2025 07:30:00.000 GMT+0330,44267.027,44269.527,44223.503,44239.551,0.0747
27.01.2025 08:30:00.000 GMT+0330,44239.003,44244.599,44143.515,44158.539,0.12
27.01.2025 09:30:00.000 GMT+0330,44159.075,44168.503,44024.515,44056.563,0.1465
27.01.2025 10:30:00.000 GMT+0330,44057.503,44086.575,43963.551,43966.015,0.2363
27.01.2025 11:30:00.000 GMT+0330,43967.063,44047.815,43821.839,43906.315,0.3734
27.01.2025 12:30:00.000 GMT+0330,43912.303,44054.815,43889.851,44050.875,0.295
27.01.2025 13:30:00.000 GMT+0330,44051.803,44079.351,43936.827,44001.599,0.3292
27.01.2025 14:30:00.000 GMT+0330,44000.827,44046.863,43982.839,43991.327,0.3703
27.01.2025 15:30:00.000 GMT+0330,43991.099,44137.375,43957.387,44092.303,0.2697
27.01.2025 16:30:00.000 GMT+0330,44091.803,44147.315,44064.887,44095.803,0.2978
27.01.2025 17:30:00.000 GMT+0330,44093.815,44359.063,44032.099,44328.563,0.9114
27.01.2025 18:30:00.000 GMT+0330,44324.563,44439.003,44264.027,44379.051,1.2423
27.01.2025 19:30:00.000 GMT+0330,44378.551,44430.299,44335.003,44413.027,1.0064
27.01.2025 20:30:00.000 GMT+0330,44414.099,44580.299,44395.539,44482.027,0.8764
27.01.2025 21:30:00.000 GMT+0330,44483.051,44562.039,44455.299,44548.063,0.8392
27.01.2025 22:30:00.000 GMT+0330,44550.039,44730.299,44550.039,44630.015,0.8705
27.01.2025 23:30:00.000 GMT+0330,44632.075,44727.075,44549.503,44711.515,1.1061
28.01.2025 00:30:00.000 GMT+0330,44710.063,44743.099,44698.027,44717.075,0.1781
28.01.2025 01:30:00.000 GMT+0330,44717.075,44717.075,44717.075,44717.075,0
28.01.2025 02:30:00.000 GMT+0330,44701.075,44712.063,44606.099,44688.027,0.2298
28.01.2025 03:30:00.000 GMT+0330,44687.075,44691.551,44618.515,44647.051,0.1813
28.01.2025 04:30:00.000 GMT+0330,44647.599,44695.515,44597.539,44610.503,0.1531
28.01.2025 05:30:00.000 GMT+0330,44609.099,44677.599,44598.587,44637.527,0.1953
28.01.2025 06:30:00.000 GMT+0330,44637.003,44674.051,44630.527,44634.539,0.1059
28.01.2025 07:30:00.000 GMT+0330,44634.039,44645.563,44616.503,44643.575,0.0871
28.01.2025 08:30:00.000 GMT+0330,44643.039,44663.515,44586.527,44625.575,0.0798
28.01.2025 09:30:00.000 GMT+0330,44626.799,44635.587,44571.527,44579.575,0.0997
28.01.2025 10:30:00.000 GMT+0330,44579.087,44632.563,44557.563,44618.503,0.1639
28.01.2025 11:30:00.000 GMT+0330,44618.051,44731.599,44596.399,44724.315,0.274
28.01.2025 12:30:00.000 GMT+0330,44720.815,44752.387,44706.851,44742.339,0.1873
28.01.2025 13:30:00.000 GMT+0330,44743.363,44775.375,44728.339,44734.375,0.1059
28.01.2025 14:30:00.000 GMT+0330,44737.339,44753.875,44711.351,44712.375,0.1235
28.01.2025 15:30:00.000 GMT+0330,44715.351,44740.863,44654.315,44727.327,0.2268
28.01.2025 16:30:00.000 GMT+0330,44726.839,44732.351,44648.387,44662.351,0.1786
28.01.2025 17:30:00.000 GMT+0330,44661.399,44788.551,44613.039,44682.003,0.8136
28.01.2025 18:30:00.000 GMT+0330,44681.587,44969.051,44673.051,44954.063,1.048
28.01.2025 19:30:00.000 GMT+0330,44956.039,44982.299,44713.087,44806.575,0.9914
28.01.2025 20:30:00.000 GMT+0330,44807.003,44878.027,44774.299,44860.099,0.7416
28.01.2025 21:30:00.000 GMT+0330,44861.587,44911.027,44821.015,44821.099,0.6389
28.01.2025 22:30:00.000 GMT+0330,44822.027,44871.299,44776.087,44867.075,0.5946
28.01.2025 23:30:00.000 GMT+0330,44866.551,44894.575,44834.051,44837.539,0.6378
29.01.2025 00:30:00.000 GMT+0330,44835.575,44836.039,44806.015,44823.075,0.1053
29.01.2025 01:30:00.000 GMT+0330,44823.075,44823.075,44823.075,44823.075,0
29.01.2025 02:30:00.000 GMT+0330,44830.075,44839.599,44800.563,44805.799,0.0527
29.01.2025 03:30:00.000 GMT+0330,44807.515,44838.051,44801.015,44820.527,0.0814
29.01.2025 04:30:00.000 GMT+0330,44821.299,44829.539,44810.563,44813.575,0.0442
29.01.2025 05:30:00.000 GMT+0330,44814.539,44839.039,44811.527,44831.563,0.0344
29.01.2025 06:30:00.000 GMT+0330,44832.003,44834.503,44800.575,44823.027,0.0353
29.01.2025 07:30:00.000 GMT+0330,44823.527,44848.503,44823.527,44838.599,0.0358
29.01.2025 08:30:00.000 GMT+0330,44837.587,44840.075,44818.563,44820.599,0.0308
29.01.2025 09:30:00.000 GMT+0330,44832.015,44891.599,44831.503,44858.015,0.1455
29.01.2025 10:30:00.000 GMT+0330,44859.039,44859.039,44803.503,44820.039,0.065
29.01.2025 11:30:00.000 GMT+0330,44820.539,44827.303,44792.327,44795.327,0.1028
29.01.2025 12:30:00.000 GMT+0330,44792.303,44814.351,44767.375,44799.839,0.1308
29.01.2025 13:30:00.000 GMT+0330,44800.303,44846.375,44800.303,44846.375,0.0953
29.01.2025 14:30:00.000 GMT+0330,44846.099,44868.351,44830.363,44855.887,0.0803
29.01.2025 15:30:00.000 GMT+0330,44859.099,44860.899,44816.351,44833.599,0.1017
29.01.2025 16:30:00.000 GMT+0330,44832.887,44833.303,44745.315,44787.327,0.1979
29.01.2025 17:30:00.000 GMT+0330,44785.399,44921.075,44774.315,44884.099,0.6842
29.01.2025 18:30:00.000 GMT+0330,44886.503,44966.299,44861.027,44880.299,0.9311
29.01.2025 19:30:00.000 GMT+0330,44882.087,44905.075,44811.539,44824.015,0.7307
29.01.2025 20:30:00.000 GMT+0330,44825.099,44892.575,44778.075,44794.027,0.6252
29.01.2025 21:30:00.000 GMT+0330,44795.075,44821.099,44670.027,44772.039,0.9625
29.01.2025 22:30:00.000 GMT+0330,44766.575,44833.099,44576.503,44776.503,1.4301
29.01.2025 23:30:00.000 GMT+0330,44774.503,44852.099,44666.539,44723.251,1.4223
30.01.2025 00:30:00.000 GMT+0330,44722.263,44860.751,44585.299,44822.287,0.3548
30.01.2025 01:30:00.000 GMT+0330,44822.287,44822.287,44822.287,44822.287,0
30.01.2025 02:30:00.000 GMT+0330,44735.287,44770.775,44689.751,44758.763,0.2008
30.01.2025 03:30:00.000 GMT+0330,44760.215,44819.999,44745.263,44819.299,0.0961
30.01.2025 04:30:00.000 GMT+0330,44818.715,44847.799,44795.215,44824.727,0.0879
30.01.2025 05:30:00.000 GMT+0330,44825.727,44848.787,44815.775,44816.763,0.055
30.01.2025 06:30:00.000 GMT+0330,44819.275,44836.287,44808.751,44834.999,0.0393
30.01.2025 07:30:00.000 GMT+0330,44835.799,44843.499,44807.739,44808.763,0.0351
30.01.2025 08:30:00.000 GMT+0330,44809.263,44817.787,44791.715,44808.763,0.0419
30.01.2025 09:30:00.000 GMT+0330,44809.775,44817.251,44792.203,44812.763,0.0461
30.01.2025 10:30:00.000 GMT+0330,44811.799,44852.703,44795.251,44849.775,0.0696
30.01.2025 11:30:00.000 GMT+0330,44848.999,44898.587,44846.527,44894.563,0.1037
30.01.2025 12:30:00.000 GMT+0330,44892.075,44909.599,44873.527,44891.015,0.1167
30.01.2025 13:30:00.000 GMT+0330,44890.503,44919.587,44884.599,44891.799,0.0846
30.01.2025 14:30:00.000 GMT+0330,44890.799,44921.575,44774.099,44799.575,0.1354
30.01.2025 15:30:00.000 GMT+0330,44801.015,44807.799,44650.527,44673.563,0.2132
30.01.2025 16:30:00.000 GMT+0330,44670.539,44690.003,44615.015,44687.799,0.238
30.01.2025 17:30:00.000 GMT+0330,44686.599,44884.287,44615.027,44819.727,0.7906
30.01.2025 18:30:00.000 GMT+0330,44818.775,44884.227,44731.227,44777.251,1.2184
30.01.2025 19:30:00.000 GMT+0330,44776.787,44900.239,44708.227,44890.499,0.9592
30.01.2025 20:30:00.000 GMT+0330,44889.739,44890.299,44760.287,44828.715,0.8948
30.01.2025 21:30:00.000 GMT+0330,44829.215,45000.799,44826.203,44974.251,0.5957
30.01.2025 22:30:00.000 GMT+0330,44975.215,44989.499,44924.227,44984.203,0.5663
30.01.2025 23:30:00.000 GMT+0330,44982.203,45013.287,44630.239,44875.227,1.0524
31.01.2025 00:30:00.000 GMT+0330,44876.203,44938.239,44853.499,44917.499,0.2184
31.01.2025 01:30:00.000 GMT+0330,44917.499,44917.499,44917.499,44917.499,0
31.01.2025 02:30:00.000 GMT+0330,44952.739,44963.727,44905.703,44943.775,0.1013
31.01.2025 03:30:00.000 GMT+0330,44944.775,44954.763,44914.751,44935.739,0.1135
31.01.2025 04:30:00.000 GMT+0330,44931.739,44955.999,44869.239,44951.739,0.1108
31.01.2025 05:30:00.000 GMT+0330,44952.727,44965.299,44933.227,44935.239,0.0646
31.01.2025 06:30:00.000 GMT+0330,44934.263,44951.215,44929.799,44931.215,0.042
31.01.2025 07:30:00.000 GMT+0330,44931.739,44947.751,44923.239,44932.299,0.0397
31.01.2025 08:30:00.000 GMT+0330,44932.727,44967.203,44931.203,44962.499,0.0386
31.01.2025 09:30:00.000 GMT+0330,44961.763,44984.751,44956.263,44970.751,0.041
31.01.2025 10:30:00.000 GMT+0330,44969.751,45006.787,44964.703,44988.703,0.0562
31.01.2025 11:30:00.000 GMT+0330,44988.203,45017.539,44971.515,45005.799,0.0903
31.01.2025 12:30:00.000 GMT+0330,45009.063,45064.539,45002.575,45019.551,0.101
31.01.2025 13:30:00.000 GMT+0330,45019.027,45055.599,45016.527,45028.539,0.0829
31.01.2025 14:30:00.000 GMT+0330,45029.503,45060.563,45029.503,45060.563,0.061
31.01.2025 15:30:00.000 GMT+0330,45060.299,45062.563,45023.503,45028.515,0.0931
31.01.2025 16:30:00.000 GMT+0330,45027.575,45037.087,44979.527,45008.515,0.1624
31.01.2025 17:30:00.000 GMT+0330,45006.503,45033.799,44878.799,44895.775,0.6613
31.01.2025 18:30:00.000 GMT+0330,44896.263,44966.275,44868.227,44881.239,0.8965
31.01.2025 19:30:00.000 GMT+0330,44883.263,44929.299,44842.275,44875.215,0.7561
31.01.2025 20:30:00.000 GMT+0330,44876.239,44962.499,44827.787,44887.251,0.7927
31.01.2025 21:30:00.000 GMT+0330,44888.251,44918.239,44598.499,44663.251,1.2028
31.01.2025 22:30:00.000 GMT+0330,44664.287,44695.275,44517.287,44634.287,1.3589
31.01.2025 23:30:00.000 GMT+0330,44632.263,44632.263,44501.275,44539.239,1.4262
01.02.2025 00:30:00.000 GMT+0330,44537.727,44568.299,44512.751,44539.215,0.2389
01.02.2025 01:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 02:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 03:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 04:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 05:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 06:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 07:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 08:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 09:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 10:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 11:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 12:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 13:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 14:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 15:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 16:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 17:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 18:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 19:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 20:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 21:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 22:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
01.02.2025 23:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 00:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 01:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 02:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 03:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 04:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 05:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 06:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 07:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 08:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 09:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 10:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 11:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 12:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 13:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 14:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 15:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 16:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 17:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 18:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 19:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 20:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 21:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 22:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
02.02.2025 23:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
03.02.2025 00:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
03.02.2025 01:30:00.000 GMT+0330,44539.215,44539.215,44539.215,44539.215,0
03.02.2025 02:30:00.000 GMT+0330,44155.787,44178.299,43903.999,44034.251,0.3413
03.02.2025 03:30:00.000 GMT+0330,44033.763,44097.251,43981.715,44016.739,0.328
03.02.2025 04:30:00.000 GMT+0330,44016.251,44075.287,43953.251,43999.287,0.2951
03.02.2025 05:30:00.000 GMT+0330,44001.275,44006.275,43845.251,43906.775,0.2621
03.02.2025 06:30:00.000 GMT+0330,43908.251,43928.499,43867.775,43902.703,0.1681
03.02.2025 07:30:00.000 GMT+0330,43903.715,43926.799,43815.239,43866.751,0.1646
03.02.2025 08:30:00.000 GMT+0330,43867.239,43915.227,43849.263,43909.287,0.1277
03.02.2025 09:30:00.000 GMT+0330,43908.251,43929.799,43864.203,43886.299,0.1723
03.02.2025 10:30:00.000 GMT+0330,43885.275,43947.263,43883.775,43893.239,0.2206
03.02.2025 11:30:00.000 GMT+0330,43897.215,44050.527,43882.575,44025.003,0.3581
03.02.2025 12:30:00.000 GMT+0330,44025.515,44031.585,43901.087,43906.599,0.3072
03.02.2025 13:30:00.000 GMT+0330,43906.003,43993.063,43893.539,43974.299,0.2184
03.02.2025 14:30:00.000 GMT+0330,43975.003,44019.563,43927.575,43954.015,0.1733
03.02.2025 15:30:00.000 GMT+0330,43954.799,43988.575,43851.015,43871.599,0.2573
03.02.2025 16:30:00.000 GMT+0330,43871.087,44013.027,43870.527,43933.587,0.3368
03.02.2025 17:30:00.000 GMT+0330,43933.075,44164.715,43874.503,43934.215,0.9871
03.02.2025 18:30:00.000 GMT+0330,43922.999,44467.239,43874.799,44415.703,1.6777
03.02.2025 19:30:00.000 GMT+0330,44415.715,44522.299,44270.739,44397.203,1.4063
03.02.2025 20:30:00.000 GMT+0330,44397.799,44511.251,44323.751,44416.227,1.3592
03.02.2025 21:30:00.000 GMT+0330,44415.751,44514.499,44332.299,44499.287,1.2988
03.02.2025 22:30:00.000 GMT+0330,44495.499,44593.499,44486.787,44563.275,0.898
03.02.2025 23:30:00.000 GMT+0330,44565.251,44571.499,44407.751,44420.287,1.0713
04.02.2025 00:30:00.000 GMT+0330,44422.239,44463.227,44416.703,44424.251,0.1489
04.02.2025 01:30:00.000 GMT+0330,44424.251,44424.251,44424.251,44424.251,0
04.02.2025 02:30:00.000 GMT+0330,44671.787,44681.787,44584.715,44602.227,0.1002
04.02.2025 03:30:00.000 GMT+0330,44601.763,44602.251,44552.763,44571.751,0.1068
04.02.2025 04:30:00.000 GMT+0330,44572.203,44572.203,44483.703,44518.703,0.1487
04.02.2025 05:30:00.000 GMT+0330,44519.799,44522.715,44460.703,44478.703,0.1198
04.02.2025 06:30:00.000 GMT+0330,44479.499,44485.715,44426.287,44458.299,0.1078
04.02.2025 07:30:00.000 GMT+0330,44457.715,44485.999,44439.499,44447.275,0.0786
04.02.2025 08:30:00.000 GMT+0330,44447.715,44448.287,44209.215,44358.751,0.359
04.02.2025 09:30:00.000 GMT+0330,44359.203,44392.227,44303.263,44389.299,0.1832
04.02.2025 10:30:00.000 GMT+0330,44388.499,44406.263,44348.763,44353.263,0.1547
04.02.2025 11:30:00.000 GMT+0330,44353.739,44397.515,44223.003,44270.299,0.3125
04.02.2025 12:30:00.000 GMT+0330,44271.099,44338.503,44271.099,44297.003,0.2106
04.02.2025 13:30:00.000 GMT+0330,44296.087,44348.087,44285.515,44329.075,0.1558
04.02.2025 14:30:00.000 GMT+0330,44332.527,44368.575,44278.027,44296.515,0.1759
04.02.2025 15:30:00.000 GMT+0330,44301.063,44383.587,44300.503,44367.599,0.1959
04.02.2025 16:30:00.000 GMT+0330,44366.503,44384.575,44318.575,44339.575,0.1965
04.02.2025 17:30:00.000 GMT+0330,44338.575,44423.599,44324.251,44356.263,0.7175
04.02.2025 18:30:00.000 GMT+0330,44356.703,44475.275,44346.799,44411.275,1.1396
04.02.2025 19:30:00.000 GMT+0330,44411.799,44548.263,44411.799,44484.739,0.8065
04.02.2025 20:30:00.000 GMT+0330,44486.203,44533.251,44397.251,44519.499,0.9067
04.02.2025 21:30:00.000 GMT+0330,44517.287,44525.203,44457.763,44463.499,0.6417
04.02.2025 22:30:00.000 GMT+0330,44464.263,44602.703,44458.787,44554.203,0.6298
04.02.2025 23:30:00.000 GMT+0330,44555.251,44582.251,44508.239,44554.751,0.6548
05.02.2025 00:30:00.000 GMT+0330,44552.999,44588.739,44487.763,44508.751,0.1758
05.02.2025 01:30:00.000 GMT+0330,44508.751,44508.751,44508.751,44508.751,0
05.02.2025 02:30:00.000 GMT+0330,44521.251,44548.727,44497.775,44508.727,0.0865
05.02.2025 03:30:00.000 GMT+0330,44509.215,44565.287,44494.703,44545.739,0.1042
05.02.2025 04:30:00.000 GMT+0330,44544.727,44563.727,44495.727,44498.775,0.1428
05.02.2025 05:30:00.000 GMT+0330,44498.263,44514.499,44464.215,44466.715,0.0878
05.02.2025 06:30:00.000 GMT+0330,44467.775,44479.499,44451.787,44459.763,0.0645
05.02.2025 07:30:00.000 GMT+0330,44461.239,44463.739,44438.787,44454.739,0.0547
05.02.2025 08:30:00.000 GMT+0330,44455.275,44458.715,44423.275,44429.763,0.0675
05.02.2025 09:30:00.000 GMT+0330,44430.227,44461.751,44418.727,44432.275,0.0769
05.02.2025 10:30:00.000 GMT+0330,44431.751,44452.787,44408.227,44430.215,0.1194
05.02.2025 11:30:00.000 GMT+0330,44426.775,44513.527,44426.775,44468.087,0.1948
05.02.2025 12:30:00.000 GMT+0330,44467.063,44499.799,44401.515,44404.539,0.1834
05.02.2025 13:30:00.000 GMT+0330,44405.587,44489.575,44391.039,44473.551,0.1163
05.02.2025 14:30:00.000 GMT+0330,44474.039,44539.003,44469.099,44509.599,0.11
05.02.2025 15:30:00.000 GMT+0330,44510.563,44576.087,44490.599,44500.527,0.1193
05.02.2025 16:30:00.000 GMT+0330,44501.599,44525.039,44459.599,44515.299,0.1764
05.02.2025 17:30:00.000 GMT+0330,44515.527,44612.287,44422.215,44462.239,0.5856
05.02.2025 18:30:00.000 GMT+0330,44462.213,44599.763,44339.775,44585.275,1.063
05.02.2025 19:30:00.000 GMT+0330,44584.739,44711.299,44534.239,44675.215,0.8363
05.02.2025 20:30:00.000 GMT+0330,44676.215,44709.787,44644.263,44694.751,0.5395
05.02.2025 21:30:00.000 GMT+0330,44695.275,44793.239,44683.275,44762.499,0.5291
05.02.2025 22:30:00.000 GMT+0330,44761.763,44832.263,44753.775,44794.263,0.4844
05.02.2025 23:30:00.000 GMT+0330,44793.275,44885.263,44793.203,44864.787,0.6114
06.02.2025 00:30:00.000 GMT+0330,44863.239,44879.727,44852.275,44877.799,0.0923
06.02.2025 01:30:00.000 GMT+0330,44877.799,44877.799,44877.799,44877.799,0
06.02.2025 02:30:00.000 GMT+0330,44898.227,44911.275,44873.287,44907.999,0.0456
06.02.2025 03:30:00.000 GMT+0330,44908.275,44943.799,44905.703,44919.703,0.0784
06.02.2025 04:30:00.000 GMT+0330,44920.499,44932.999,44909.799,44929.799,0.0832
06.02.2025 05:30:00.000 GMT+0330,44928.751,44936.499,44916.999,44927.727,0.0562
06.02.2025 06:30:00.000 GMT+0330,44928.251,44938.999,44920.775,44937.215,0.0364
06.02.2025 07:30:00.000 GMT+0330,44936.739,44955.703,44933.715,44951.799,0.0289
06.02.2025 08:30:00.000 GMT+0330,44950.763,44976.287,44948.715,44970.203,0.0421
06.02.2025 09:30:00.000 GMT+0330,44970.775,44971.999,44947.203,44949.763,0.0349
06.02.2025 10:30:00.000 GMT+0330,44949.263,44972.999,44935.203,44938.727,0.0611
06.02.2025 11:30:00.000 GMT+0330,44940.715,45001.797,44920.099,44992.503,0.1306
06.02.2025 12:30:00.000 GMT+0330,44989.099,44989.587,44952.039,44963.575,0.1013
06.02.2025 13:30:00.000 GMT+0330,44964.563,45045.799,44962.799,44987.799,0.1026
06.02.2025 14:30:00.000 GMT+0330,44989.503,44991.527,44848.515,44878.015,0.1663
06.02.2025 15:30:00.000 GMT+0330,44878.551,44948.527,44869.551,44930.099,0.1303
06.02.2025 16:30:00.000 GMT+0330,44930.563,44950.587,44896.503,44938.551,0.1384
06.02.2025 17:30:00.000 GMT+0330,44938.075,44984.015,44858.799,44881.227,0.654
06.02.2025 18:30:00.000 GMT+0330,44883.227,44892.763,44732.215,44745.703,0.9921
06.02.2025 19:30:00.000 GMT+0330,44745.287,44815.739,44708.239,44729.499,0.7004
06.02.2025 20:30:00.000 GMT+0330,44728.227,44782.703,44677.739,44766.203,0.5603
06.02.2025 21:30:00.000 GMT+0330,44767.287,44775.287,44661.203,44671.251,0.5774
06.02.2025 22:30:00.000 GMT+0330,44670.239,44723.499,44532.287,44626.275,0.8152
06.02.2025 23:30:00.000 GMT+0330,44624.263,44752.499,44617.215,44736.703,0.7632
