Local time,Open,High,Low,Close,Volume
05.02.2021 12:30:00.000 GMT+0330,31121.537,31188.299,31105.549,31163.999,0.3275
05.02.2021 13:30:00.000 GMT+0330,31164.017,31203.799,31160.019,31183.009,0.2429
05.02.2021 14:30:00.000 GMT+0330,31183.297,31224.577,31181.999,31210.299,0.2476
05.02.2021 15:30:00.000 GMT+0330,31210.039,31210.059,31175.499,31187.019,0.2833
05.02.2021 16:30:00.000 GMT+0330,31188.067,31211.587,31158.059,31182.099,0.3978
05.02.2021 17:30:00.000 GMT+0330,31182.537,31251.277,31137.699,31146.219,0.8996
05.02.2021 18:30:00.000 GMT+0330,31147.497,31230.499,31082.239,31180.239,1.088
05.02.2021 19:30:00.000 GMT+0330,31181.269,31189.789,31120.249,31120.729,0.7724
05.02.2021 20:30:00.000 GMT+0330,31121.219,31191.769,31105.719,31190.227,0.6052
05.02.2021 21:30:00.000 GMT+0330,31190.229,31192.289,31134.199,31138.229,0.5412
05.02.2021 22:30:00.000 GMT+0330,31138.207,31162.779,31118.729,31131.709,0.5809
05.02.2021 23:30:00.000 GMT+0330,31131.787,31155.799,31105.299,31147.249,0.772
06.02.2021 00:30:00.000 GMT+0330,31147.209,31191.779,31140.699,31184.269,0.0874
06.02.2021 01:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 02:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 03:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 04:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 05:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 06:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 07:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 08:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 09:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 10:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 11:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 12:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 13:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 14:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 15:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 16:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 17:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 18:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 19:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 20:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 21:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 22:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
06.02.2021 23:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 00:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 01:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 02:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 03:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 04:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 05:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 06:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 07:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 08:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 09:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 10:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 11:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 12:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 13:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 14:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 15:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 16:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 17:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 18:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 19:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 20:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 21:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 22:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
07.02.2021 23:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
08.02.2021 00:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
08.02.2021 01:30:00.000 GMT+0330,31184.269,31184.269,31184.269,31184.269,0
08.02.2021 02:30:00.000 GMT+0330,31217.799,31266.997,31168.199,31185.799,0.3769
08.02.2021 03:30:00.000 GMT+0330,31185.757,31264.299,31153.749,31232.749,0.4495
08.02.2021 04:30:00.000 GMT+0330,31233.499,31271.779,31226.199,31265.699,0.254
08.02.2021 05:30:00.000 GMT+0330,31264.699,31330.779,31252.209,31330.499,0.2339
08.02.2021 06:30:00.000 GMT+0330,31330.729,31330.739,31290.699,31301.799,0.1852
08.02.2021 07:30:00.000 GMT+0330,31302.209,31305.297,31278.699,31288.289,0.1244
08.02.2021 08:30:00.000 GMT+0330,31288.697,31294.999,31259.739,31272.209,0.1945
08.02.2021 09:30:00.000 GMT+0330,31272.719,31293.759,31265.739,31266.769,0.1312
08.02.2021 10:30:00.000 GMT+0330,31266.729,31277.499,31242.759,31256.269,0.1913
08.02.2021 11:30:00.000 GMT+0330,31255.729,31262.297,31204.999,31223.049,0.4967
08.02.2021 12:30:00.000 GMT+0330,31226.517,31280.579,31204.999,31262.099,0.3403
08.02.2021 13:30:00.000 GMT+0330,31263.047,31268.099,31227.539,31240.099,0.2462
08.02.2021 14:30:00.000 GMT+0330,31240.297,31273.799,31231.509,31269.299,0.2165
08.02.2021 15:30:00.000 GMT+0330,31269.049,31287.089,31259.019,31275.029,0.2412
08.02.2021 16:30:00.000 GMT+0330,31276.059,31304.299,31268.559,31280.579,0.2525
08.02.2021 17:30:00.000 GMT+0330,31280.557,31364.789,31260.579,31334.209,0.8155
08.02.2021 18:30:00.000 GMT+0330,31334.267,31368.739,31279.719,31300.717,0.8882
08.02.2021 19:30:00.000 GMT+0330,31300.229,31309.999,31236.699,31271.499,0.8014
08.02.2021 20:30:00.000 GMT+0330,31272.249,31305.769,31272.219,31283.259,0.4979
08.02.2021 21:30:00.000 GMT+0330,31283.249,31285.289,31246.729,31257.799,0.472
08.02.2021 22:30:00.000 GMT+0330,31257.737,31309.499,31256.199,31307.239,0.48
08.02.2021 23:30:00.000 GMT+0330,31307.267,31380.259,31288.199,31377.209,0.5588
09.02.2021 00:30:00.000 GMT+0330,31376.729,31394.749,31376.699,31387.779,0.115
09.02.2021 01:30:00.000 GMT+0330,31387.779,31387.779,31387.779,31387.779,0
09.02.2021 02:30:00.000 GMT+0330,31390.249,31400.787,31340.709,31368.249,0.1694
09.02.2021 03:30:00.000 GMT+0330,31368.207,31382.249,31318.239,31369.759,0.3832
09.02.2021 04:30:00.000 GMT+0330,31370.199,31385.257,31328.219,31374.259,0.3519
09.02.2021 05:30:00.000 GMT+0330,31375.499,31384.779,31361.219,31367.259,0.2103
09.02.2021 06:30:00.000 GMT+0330,31367.699,31377.289,31343.219,31349.699,0.1931
09.02.2021 07:30:00.000 GMT+0330,31350.299,31358.497,31339.719,31351.499,0.1348
09.02.2021 08:30:00.000 GMT+0330,31351.297,31368.759,31343.209,31361.229,0.2168
09.02.2021 09:30:00.000 GMT+0330,31361.249,31366.289,31341.789,31343.699,0.1586
09.02.2021 10:30:00.000 GMT+0330,31343.219,31367.289,31333.219,31367.239,0.2235
09.02.2021 11:30:00.000 GMT+0330,31368.077,31376.589,31337.499,31348.539,0.4014
09.02.2021 12:30:00.000 GMT+0330,31348.577,31350.599,31304.999,31327.799,0.3393
09.02.2021 13:30:00.000 GMT+0330,31328.017,31336.039,31302.029,31303.549,0.2166
09.02.2021 14:30:00.000 GMT+0330,31303.499,31319.587,31265.559,31312.499,0.2473
09.02.2021 15:30:00.000 GMT+0330,31312.519,31322.297,31287.529,31292.999,0.2387
09.02.2021 16:30:00.000 GMT+0330,31293.797,31312.799,31279.099,31311.509,0.2419
09.02.2021 17:30:00.000 GMT+0330,31311.797,31313.269,31237.749,31283.239,0.8393
09.02.2021 18:30:00.000 GMT+0330,31283.719,31334.739,31267.209,31317.499,0.9046
09.02.2021 19:30:00.000 GMT+0330,31317.257,31364.739,31281.799,31346.239,0.7068
09.02.2021 20:30:00.000 GMT+0330,31346.269,31421.297,31344.219,31414.239,0.5241
09.02.2021 21:30:00.000 GMT+0330,31415.497,31417.259,31386.219,31405.999,0.4501
09.02.2021 22:30:00.000 GMT+0330,31405.719,31432.789,31405.299,31425.719,0.3775
09.02.2021 23:30:00.000 GMT+0330,31425.769,31427.497,31350.279,31378.299,0.5584
10.02.2021 00:30:00.000 GMT+0330,31379.249,31409.799,31375.199,31398.279,0.0871
10.02.2021 01:30:00.000 GMT+0330,31398.279,31398.279,31398.279,31398.279,0
10.02.2021 02:30:00.000 GMT+0330,31412.727,31415.749,31387.699,31389.789,0.128
10.02.2021 03:30:00.000 GMT+0330,31390.249,31400.739,31371.749,31393.199,0.2103
10.02.2021 04:30:00.000 GMT+0330,31394.199,31465.279,31390.709,31462.709,0.3168
10.02.2021 05:30:00.000 GMT+0330,31462.697,31476.269,31445.749,31454.209,0.2076
10.02.2021 06:30:00.000 GMT+0330,31454.739,31468.999,31449.229,31453.289,0.172
10.02.2021 07:30:00.000 GMT+0330,31453.277,31460.259,31441.709,31453.209,0.1429
10.02.2021 08:30:00.000 GMT+0330,31453.779,31459.757,31444.699,31450.209,0.1772
10.02.2021 09:30:00.000 GMT+0330,31450.749,31462.779,31438.729,31442.299,0.1473
10.02.2021 10:30:00.000 GMT+0330,31445.289,31497.297,31424.699,31474.279,0.2567
10.02.2021 11:30:00.000 GMT+0330,31475.009,31478.077,31415.519,31464.019,0.4996
10.02.2021 12:30:00.000 GMT+0330,31463.997,31473.517,31448.539,31464.009,0.2702
10.02.2021 13:30:00.000 GMT+0330,31463.799,31471.039,31442.509,31469.089,0.222
10.02.2021 14:30:00.000 GMT+0330,31469.087,31498.089,31457.089,31466.069,0.2198
10.02.2021 15:30:00.000 GMT+0330,31467.047,31470.299,31446.499,31461.579,0.2393
10.02.2021 16:30:00.000 GMT+0330,31461.557,31543.599,31449.549,31507.029,0.3386
10.02.2021 17:30:00.000 GMT+0330,31507.067,31513.599,31444.279,31453.779,0.8107
10.02.2021 18:30:00.000 GMT+0330,31454.247,31488.499,31214.239,31405.749,1.9687
10.02.2021 19:30:00.000 GMT+0330,31406.797,31430.299,31326.789,31380.229,2.3762
10.02.2021 20:30:00.000 GMT+0330,31380.197,31402.299,31312.239,31379.199,1.9046
10.02.2021 21:30:00.000 GMT+0330,31379.207,31424.499,31366.299,31393.789,1.2549
10.02.2021 22:30:00.000 GMT+0330,31394.199,31475.999,31374.269,31475.199,1.6031
10.02.2021 23:30:00.000 GMT+0330,31475.769,31505.229,31385.269,31439.759,1.7283
11.02.2021 00:30:00.000 GMT+0330,31439.749,31481.229,31436.709,31469.769,0.2278
11.02.2021 01:30:00.000 GMT+0330,31469.769,31469.769,31469.769,31469.769,0
11.02.2021 02:30:00.000 GMT+0330,31439.799,31449.259,31420.719,31434.799,0.2753
11.02.2021 03:30:00.000 GMT+0330,31434.777,31440.789,31357.209,31366.289,0.4847
11.02.2021 04:30:00.000 GMT+0330,31366.267,31385.997,31346.779,31363.279,0.4518
11.02.2021 05:30:00.000 GMT+0330,31363.277,31438.497,31358.779,31424.999,0.3914
11.02.2021 06:30:00.000 GMT+0330,31425.289,31432.799,31407.699,31425.209,0.3126
11.02.2021 07:30:00.000 GMT+0330,31427.289,31447.499,31418.199,31443.699,0.2278
11.02.2021 08:30:00.000 GMT+0330,31444.279,31450.289,31427.259,31434.239,0.1874
11.02.2021 09:30:00.000 GMT+0330,31434.729,31463.729,31432.239,31462.779,0.223
11.02.2021 10:30:00.000 GMT+0330,31464.717,31482.299,31447.759,31468.249,0.3966
11.02.2021 11:30:00.000 GMT+0330,31468.509,31502.099,31435.039,31485.559,0.9088
11.02.2021 12:30:00.000 GMT+0330,31485.537,31500.099,31467.579,31481.009,0.5282
11.02.2021 13:30:00.000 GMT+0330,31481.499,31496.299,31461.999,31475.099,0.3834
11.02.2021 14:30:00.000 GMT+0330,31476.079,31505.039,31463.039,31473.499,0.3695
11.02.2021 15:30:00.000 GMT+0330,31473.999,31486.099,31452.079,31457.999,0.3958
11.02.2021 16:30:00.000 GMT+0330,31459.297,31490.039,31458.999,31464.039,0.441
11.02.2021 17:30:00.000 GMT+0330,31464.579,31537.787,31414.749,31417.789,1.603
11.02.2021 18:30:00.000 GMT+0330,31417.709,31517.499,31411.759,31455.209,1.9013
11.02.2021 19:30:00.000 GMT+0330,31456.777,31459.499,31396.739,31418.739,1.4529
11.02.2021 20:30:00.000 GMT+0330,31419.999,31425.779,31243.289,31315.769,2.2749
11.02.2021 21:30:00.000 GMT+0330,31315.787,31358.499,31278.279,31324.739,1.5366
11.02.2021 22:30:00.000 GMT+0330,31325.739,31364.779,31278.729,31360.269,1.7464
11.02.2021 23:30:00.000 GMT+0330,31361.229,31444.287,31349.729,31428.249,1.4823
12.02.2021 00:30:00.000 GMT+0330,31426.499,31440.749,31407.769,31439.299,0.23
12.02.2021 01:30:00.000 GMT+0330,31439.299,31439.299,31439.299,31439.299,0
12.02.2021 02:30:00.000 GMT+0330,31406.717,31449.289,31390.769,31447.749,0.3162
12.02.2021 03:30:00.000 GMT+0330,31448.259,31465.257,31402.259,31412.999,0.4816
12.02.2021 04:30:00.000 GMT+0330,31412.737,31420.999,31382.209,31406.289,0.2738
12.02.2021 05:30:00.000 GMT+0330,31406.709,31414.787,31366.259,31373.799,0.2003
12.02.2021 06:30:00.000 GMT+0330,31373.737,31408.749,31366.269,31395.499,0.1909
12.02.2021 07:30:00.000 GMT+0330,31395.999,31408.999,31376.749,31383.209,0.1854
12.02.2021 08:30:00.000 GMT+0330,31383.257,31423.799,31379.249,31413.269,0.1842
12.02.2021 09:30:00.000 GMT+0330,31415.229,31417.257,31382.709,31391.299,0.1808
12.02.2021 10:30:00.000 GMT+0330,31391.999,31392.297,31372.699,31385.269,0.3359
12.02.2021 11:30:00.000 GMT+0330,31386.237,31403.797,31288.509,31323.559,1.0772
12.02.2021 12:30:00.000 GMT+0330,31324.009,31367.077,31322.069,31364.049,0.5737
12.02.2021 13:30:00.000 GMT+0330,31364.557,31381.599,31355.009,31374.019,0.386
12.02.2021 14:30:00.000 GMT+0330,31373.499,31380.597,31347.599,31375.599,0.3436
12.02.2021 15:30:00.000 GMT+0330,31375.519,31410.077,31367.039,31394.509,0.48
12.02.2021 16:30:00.000 GMT+0330,31394.499,31415.097,31369.069,31377.099,0.4829
12.02.2021 17:30:00.000 GMT+0330,31377.067,31462.749,31369.269,31369.269,1.4197
12.02.2021 18:30:00.000 GMT+0330,31364.499,31438.277,31350.209,31415.729,1.6967
12.02.2021 19:30:00.000 GMT+0330,31415.707,31430.749,31395.719,31419.209,1.1461
12.02.2021 20:30:00.000 GMT+0330,31419.289,31442.497,31375.499,31385.299,0.9302
12.02.2021 21:30:00.000 GMT+0330,31386.249,31400.999,31348.239,31385.499,0.9004
12.02.2021 22:30:00.000 GMT+0330,31385.799,31388.799,31359.209,31374.237,0.9841
12.02.2021 23:30:00.000 GMT+0330,31373.769,31478.499,31368.729,31459.749,1.141
13.02.2021 00:30:00.000 GMT+0330,31462.239,31488.999,31457.799,31485.269,0.2149
13.02.2021 01:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 02:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 03:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 04:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 05:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 06:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 07:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 08:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 09:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 10:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 11:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 12:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 13:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 14:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 15:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 16:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 17:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 18:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 19:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 20:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 21:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 22:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
13.02.2021 23:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 00:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 01:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 02:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 03:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 04:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 05:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 06:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 07:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 08:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 09:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 10:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 11:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 12:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 13:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 14:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 15:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 16:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 17:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 18:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 19:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 20:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 21:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 22:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
14.02.2021 23:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
15.02.2021 00:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
15.02.2021 01:30:00.000 GMT+0330,31485.269,31485.269,31485.269,31485.269,0
15.02.2021 02:30:00.000 GMT+0330,31495.299,31540.287,31493.279,31502.299,0.3196
15.02.2021 03:30:00.000 GMT+0330,31502.219,31590.499,31500.699,31561.209,0.7794
15.02.2021 04:30:00.000 GMT+0330,31561.229,31579.789,31558.199,31578.279,0.5315
15.02.2021 05:30:00.000 GMT+0330,31578.729,31604.999,31576.199,31586.259,0.3693
15.02.2021 06:30:00.000 GMT+0330,31586.999,31612.999,31578.209,31607.219,0.3222
15.02.2021 07:30:00.000 GMT+0330,31607.769,31629.799,31600.699,31603.729,0.4044
15.02.2021 08:30:00.000 GMT+0330,31602.209,31615.769,31596.709,31612.259,0.3361
15.02.2021 09:30:00.000 GMT+0330,31612.289,31635.499,31608.699,31612.299,0.3686
15.02.2021 10:30:00.000 GMT+0330,31611.799,31620.999,31598.699,31609.199,0.4513
15.02.2021 11:30:00.000 GMT+0330,31609.239,31627.099,31593.999,31626.059,0.9957
15.02.2021 12:30:00.000 GMT+0330,31626.499,31630.299,31605.569,31618.079,0.5325
15.02.2021 13:30:00.000 GMT+0330,31618.039,31641.539,31607.519,31627.999,0.4518
15.02.2021 14:30:00.000 GMT+0330,31627.499,31628.099,31607.029,31623.009,0.3907
15.02.2021 15:30:00.000 GMT+0330,31622.519,31626.049,31605.589,31612.039,0.3941
15.02.2021 16:30:00.000 GMT+0330,31612.029,31619.799,31608.509,31616.059,0.3282
15.02.2021 17:30:00.000 GMT+0330,31615.529,31636.499,31606.559,31624.769,0.4791
15.02.2021 18:30:00.000 GMT+0330,31624.799,31646.289,31618.999,31645.239,0.3138
15.02.2021 19:30:00.000 GMT+0330,31646.499,31682.999,31639.199,31668.209,0.5124
15.02.2021 20:30:00.000 GMT+0330,31667.739,31675.999,31652.259,31655.779,0.2844
15.02.2021 21:30:00.000 GMT+0330,31655.779,31655.779,31655.779,31655.779,0
15.02.2021 22:30:00.000 GMT+0330,31655.779,31655.779,31655.779,31655.779,0
15.02.2021 23:30:00.000 GMT+0330,31655.779,31655.779,31655.779,31655.779,0
16.02.2021 00:30:00.000 GMT+0330,31655.779,31655.779,31655.779,31655.779,0
16.02.2021 01:30:00.000 GMT+0330,31655.779,31655.779,31655.779,31655.779,0
16.02.2021 02:30:00.000 GMT+0330,31639.249,31647.499,31617.699,31623.769,0.321
16.02.2021 03:30:00.000 GMT+0330,31624.239,31683.299,31622.209,31674.279,0.7547
16.02.2021 04:30:00.000 GMT+0330,31673.769,31710.779,31664.779,31693.779,0.729
16.02.2021 05:30:00.000 GMT+0330,31694.779,31712.789,31686.779,31701.209,0.4194
16.02.2021 06:30:00.000 GMT+0330,31700.739,31711.799,31691.299,31710.719,0.4528
16.02.2021 07:30:00.000 GMT+0330,31711.799,31721.249,31697.209,31709.259,0.3714
16.02.2021 08:30:00.000 GMT+0330,31709.269,31713.789,31650.699,31670.769,0.8167
16.02.2021 09:30:00.000 GMT+0330,31669.779,31689.259,31668.229,31677.699,0.4692
16.02.2021 10:30:00.000 GMT+0330,31679.249,31691.789,31655.299,31662.499,0.6258
16.02.2021 11:30:00.000 GMT+0330,31661.559,31675.299,31646.559,31670.299,1.0972
16.02.2021 12:30:00.000 GMT+0330,31667.499,31670.099,31620.999,31655.559,0.8207
16.02.2021 13:30:00.000 GMT+0330,31657.009,31667.589,31644.029,31656.099,0.6551
16.02.2021 14:30:00.000 GMT+0330,31655.599,31665.579,31612.999,31664.019,0.7418
16.02.2021 15:30:00.000 GMT+0330,31662.499,31671.569,31627.039,31627.039,0.6805
16.02.2021 16:30:00.000 GMT+0330,31629.539,31635.559,31577.559,31588.099,0.6534
16.02.2021 17:30:00.000 GMT+0330,31588.087,31592.219,31519.259,31535.709,1.8371
16.02.2021 18:30:00.000 GMT+0330,31537.499,31611.789,31458.729,31524.799,2.8478
16.02.2021 19:30:00.000 GMT+0330,31523.279,31542.229,31454.199,31466.769,2.8338
16.02.2021 20:30:00.000 GMT+0330,31467.239,31546.739,31438.739,31532.259,2.5808
16.02.2021 21:30:00.000 GMT+0330,31531.779,31566.229,31522.699,31524.699,1.5826
16.02.2021 22:30:00.000 GMT+0330,31524.249,31577.229,31518.259,31542.229,1.5662
16.02.2021 23:30:00.000 GMT+0330,31542.209,31557.279,31490.709,31515.739,2.3168
17.02.2021 00:30:00.000 GMT+0330,31515.789,31536.219,31507.209,31524.699,0.3213
17.02.2021 01:30:00.000 GMT+0330,31524.699,31524.699,31524.699,31524.699,0
17.02.2021 02:30:00.000 GMT+0330,31543.999,31550.499,31473.209,31486.279,0.6722
17.02.2021 03:30:00.000 GMT+0330,31487.799,31493.999,31443.739,31466.269,1.2152
17.02.2021 04:30:00.000 GMT+0330,31467.239,31487.729,31433.229,31480.279,1.0047
17.02.2021 05:30:00.000 GMT+0330,31479.709,31523.999,31466.699,31516.199,0.7496
17.02.2021 06:30:00.000 GMT+0330,31517.709,31538.299,31501.739,31531.269,0.5528
17.02.2021 07:30:00.000 GMT+0330,31530.239,31531.279,31510.699,31511.499,0.391
17.02.2021 08:30:00.000 GMT+0330,31511.299,31556.999,31511.299,31528.999,0.5677
17.02.2021 09:30:00.000 GMT+0330,31529.219,31556.749,31519.739,31548.749,0.4613
17.02.2021 10:30:00.000 GMT+0330,31549.229,31551.749,31507.739,31509.199,0.7064
17.02.2021 11:30:00.000 GMT+0330,31509.999,31547.549,31435.999,31529.039,1.6577
17.02.2021 12:30:00.000 GMT+0330,31529.499,31536.059,31468.049,31493.579,1.2092
17.02.2021 13:30:00.000 GMT+0330,31493.039,31524.599,31486.019,31506.049,0.7812
17.02.2021 14:30:00.000 GMT+0330,31508.049,31523.589,31493.039,31523.299,0.717
17.02.2021 15:30:00.000 GMT+0330,31523.019,31549.799,31515.019,31541.539,0.6748
17.02.2021 16:30:00.000 GMT+0330,31541.529,31546.799,31430.009,31465.529,1.2626
17.02.2021 17:30:00.000 GMT+0330,31465.569,31525.719,31342.739,31476.279,3.0629
17.02.2021 18:30:00.000 GMT+0330,31476.709,31559.269,31446.199,31518.209,3.8613
17.02.2021 19:30:00.000 GMT+0330,31518.999,31523.499,31427.229,31498.289,3.4808
17.02.2021 20:30:00.000 GMT+0330,31497.209,31540.259,31475.789,31519.499,2.0849
17.02.2021 21:30:00.000 GMT+0330,31519.749,31556.719,31514.739,31536.249,1.5062
17.02.2021 22:30:00.000 GMT+0330,31536.749,31609.299,31535.709,31604.299,1.6643
17.02.2021 23:30:00.000 GMT+0330,31603.769,31642.299,31597.219,31613.199,1.7266
18.02.2021 00:30:00.000 GMT+0330,31613.209,31629.499,31609.239,31611.499,0.2211
18.02.2021 01:30:00.000 GMT+0330,31611.499,31611.499,31611.499,31611.499,0
18.02.2021 02:30:00.000 GMT+0330,31616.299,31647.779,31595.709,31645.739,0.403
18.02.2021 03:30:00.000 GMT+0330,31645.279,31686.779,31642.199,31667.269,0.933
